content_loss,char_loss,transient_loss,loss_L1-1,loss_L2-3,loss_L4-9,loss_L10-21,loss_L22-max,resurrected_loss,recon,bracket,policy,seed,n,k
0.9091841970241149,0.9489550657921538,1.0,0.9945945945945946,0.9874739039665971,0.948905109489051,0.9317931793179318,0.0784313725490196,0.55,0.8176694841062417,46,head_only,0,46,1
0.0944073884043099,0.1068562349777977,0.1038374717832957,0.7027027027027027,0.1022964509394572,0.01824817518248175,0.0,0.0,0.25,0.09785559792912656,3.2190867111339148,uniform,0,46,14
0.04771677783478707,0.05139528251924879,0.035553047404063204,0.25405405405405407,0.022964509394572025,0.0948905109489051,0.009900990099009901,0.0,0.3,0.21746263930974716,2.61262185736275,largest_diff,0,46,14
0.12519240636223705,0.14209475699678167,0.13374717832957111,0.7567567567567568,0.162839248434238,0.0948905109489051,0.0,0.0,0.05,0.1329465083569082,4.231400718317086,random,0,46,14
0.314520266803489,0.345826373894977,0.3459367945823928,0.9405405405405406,0.8914405010438413,0.043795620437956206,0.0,0.0,0.05,0.16626343446162653,5.269368907131862,random+head,0,46,14
0.0918419702411493,0.10586222348963213,0.09650112866817155,0.7891891891891892,0.06680584551148225,0.0036496350364963502,0.0,0.0,0.0,0.130079798084674,3.24217547460236,random,1,46,14
0.3170856849666496,0.352857783028476,0.34875846501128666,0.7513513513513513,0.8496868475991649,0.26277372262773724,0.0,0.0,0.0,0.12153703870008438,4.285787583376091,random+head,1,46,14
0.0887634684453566,0.09474070151138632,0.09706546275395034,0.6108108108108108,0.12317327766179541,0.0036496350364963502,0.0,0.0,0.05,0.09723763623998993,2.936377629553617,random,2,46,14
0.29040533606977936,0.30296981301177334,0.3194130925507901,0.7837837837837838,0.81419624217119,0.11313868613138686,0.0,0.0,0.25,0.15131112081342957,4.826064648537711,random+head,2,46,14
0.07747562852744998,0.09243492076424818,0.08465011286681716,0.6324324324324324,0.0709812108559499,0.0,0.0,0.0,0.0,0.1031171977746405,3.0292457670600306,random,3,46,14
