content_loss,char_loss,transient_loss,loss_L1-1,loss_L2-3,loss_L4-9,loss_L10-21,loss_L22-max,resurrected_loss,recon,bracket,policy,seed,n,k
0.9091841970241149,0.9489550657921538,1.0,0.9945945945945946,0.9874739039665971,0.948905109489051,0.9317931793179318,0.0784313725490196,0.55,0.8176694841062417,46,head_only,0,46,1
0.31862493586454593,0.35137491343137656,0.35045146726862303,0.9675675675675676,0.8997912317327766,0.040145985401459854,0.0,0.0,0.0,0.15277016642274452,5.011800923550538,uniform,0,46,9
0.12570548999486916,0.10248095490283946,0.06376975169300225,0.3027027027027027,0.03966597077244259,0.13503649635036497,0.0924092409240924,0.4803921568627451,0.3,0.6761487917761613,5.088250384812724,largest_diff,0,46,9
0.5325808106721396,0.5694300729213346,0.5632054176072234,0.918918918918919,0.9478079331941545,0.8357664233576643,0.20352035203520352,0.0,0.25,0.3045623313243926,8.676244227809132,random,0,46,9
0.13648024628014366,0.1565486617509268,0.15011286681715574,0.8378378378378378,0.19832985386221294,0.058394160583941604,0.0,0.0,0.0,0.1842640377131637,6.251410979989738,random+head,0,46,9
0.35094920472036945,0.38412025909479774,0.3741534988713318,1.0,0.9331941544885177,0.1897810218978102,0.0,0.0,0.0,0.1912046262320205,5.809645972293484,random,1,46,9
0.09389430477167779,0.11126410559335154,0.10327313769751693,0.6108108108108108,0.11691022964509394,0.051094890510948905,0.0,0.0,0.25,0.18424904692136576,4.382760389943561,random+head,1,46,9
0.10569522832221652,0.11231515052755937,0.11568848758465011,0.7027027027027027,0.1440501043841336,0.025547445255474453,0.0,0.0,0.25,0.20406119974124776,4.261672652642381,random,2,46,9
0.31400718317085685,0.3283089583248462,0.345372460496614,0.8324324324324325,0.8914405010438413,0.11313868613138686,0.0,0.0,0.0,0.21010755340950227,7.001026167265264,random+head,2,46,9
0.3381221139045664,0.3715729009654948,0.37133182844243795,0.9297297297297298,0.9227557411273486,0.16423357664233576,0.0,0.0,0.0,0.17302204169452115,5.61005643919959,random,3,46,9
0.15443817342226782,0.17647777732513137,0.1698645598194131,0.6702702702702703,0.12317327766179541,0.3722627737226277,0.0176017601760176,0.0,0.3,0.25936072404629407,7.796305797845049,random+head,3,46,9
0.30528476141611083,0.3286674542713977,0.31207674943566593,0.8972972972972973,0.7891440501043842,0.09854014598540146,0.026402640264026403,0.0,0.25,0.2232028161330409,3.857362750128271,random,4,46,9
0.4145715751667522,0.45597425347292947,0.45598194130925507,0.918918918918919,0.9331941544885177,0.6642335766423357,0.009900990099009901,0.0,0.25,0.18748497196467767,6.719343252950231,random+head,4,46,9
0.3899435608004105,0.42967368721228666,0.42494356659142213,0.9027027027027027,0.8538622129436325,0.6386861313868614,0.009900990099009901,0.0,0.0,0.15427160836979412,6.040020523345305,random,5,46,9
0.3335043612108774,0.3511630749175052,0.36681715575620766,0.9459459459459459,0.9331941544885177,0.10218978102189781,0.0,0.0,0.25,0.1813727855579012,6.299127757824525,random+head,5,46,9
0.27347357619291945,0.29875748563979304,0.2895033860045147,0.7297297297297297,0.7870563674321504,0.072992700729927,0.0011001100110011,0.0,0.05,0.21012838829214522,4.03386351975372,random,6,46,9
0.14468958440225757,0.1631156556809386,0.15914221218961624,0.7297297297297297,0.10647181628392484,0.34306569343065696,0.0022002200220022,0.0,0.25,0.19507012387444445,6.873781426372498,random+head,6,46,9
0.3047716777834787,0.3349085427954536,0.3312641083521445,0.8864864864864865,0.8810020876826722,0.029197080291970802,0.0,0.0,0.05,0.2449849494873138,5.982042072857876,random,7,46,9
0.11287839917906618,0.12778750967531674,0.12415349887133183,0.6918918918918919,0.16701461377870563,0.043795620437956206,0.0,0.0,0.0,0.2807368387075047,5.05079527963058,random+head,7,46,9
0.10518214468958441,0.11541125188414063,0.11173814898419865,0.7027027027027027,0.12108559498956159,0.05474452554744526,0.0022002200220022,0.0,0.25,0.18149506516537078,4.149307337095947,random,8,46,9
0.16931759876859928,0.19027987126736465,0.18623024830699775,0.7783783783783784,0.11899791231732777,0.35766423357664234,0.034103410341034104,0.0,0.0,0.2761606123013765,7.78450487429451,random+head,8,46,9
0.17650076962544894,0.19237381350063143,0.18905191873589164,0.6,0.4133611691022965,0.12773722627737227,0.0,0.0,0.0,0.13318049477281754,4.4710107747562855,random,9,46,9
0.3550538737814264,0.39150201653969935,0.3905191873589165,0.8648648648648649,0.9123173277661796,0.3467153284671533,0.0,0.0,0.0,0.1840843489148911,7.599281682914315,random+head,9,46,9
0.13083632632119035,0.1482299262639019,0.14390519187358916,0.6108108108108108,0.1127348643006263,0.3175182481751825,0.0011001100110011,0.0,0.0,0.3545679877026308,6.786044125192406,random,10,46,9
0.30066700872242175,0.3139854157330835,0.3306997742663657,0.8810810810810811,0.8747390396659708,0.014598540145985401,0.0,0.0,0.05,0.15196550347356866,4.6233966136480245,random+head,10,46,9
0.19035402770651616,0.21253106285900517,0.20936794582392776,0.6216216216216216,0.21294363256784968,0.27007299270072993,0.08800880088008801,0.0,0.0,0.482751941302005,11.016418676244228,random,11,46,9
0.19856336582863007,0.21398134191550902,0.21839729119638826,0.7567567567567568,0.4822546972860125,0.058394160583941604,0.0,0.0,0.05,0.2030696654323042,6.375577219086711,random+head,11,46,9
0.30169317598768597,0.3353077769177496,0.3278781038374718,0.7837837837837838,0.8350730688935282,0.15693430656934307,0.0,0.0,0.25,0.15668719842317375,5.857362750128271,random,12,46,9
0.5684966649563878,0.6220230578074714,0.6252821670428894,0.8108108108108109,0.8872651356993737,0.8248175182481752,0.33773377337733773,0.0,0.1,0.30337429465825017,9.016418676244228,random+head,12,46,9
0.21754746023601848,0.23381268586792683,0.23589164785553046,0.7567567567567568,0.48643006263048016,0.18248175182481752,0.0011001100110011,0.0,0.05,0.2626505975826843,8.601847101077476,random,13,46,9
0.09235505387378143,0.10572371369210087,0.10158013544018059,0.772972972972973,0.05845511482254697,0.032846715328467155,0.0,0.0,0.25,0.1746546939656883,3.7029245767060033,random+head,13,46,9
0.37557721908671116,0.4126125392104942,0.40914221218961627,0.9837837837837838,0.9728601252609603,0.30656934306569344,0.0,0.0,0.0,0.1814955306071804,6.475628527449975,random,14,46,9
0.37147255002565416,0.40959791420540187,0.40857787810383744,0.9945945945945946,0.9707724425887265,0.2737226277372263,0.0,0.0,0.0,0.1783069610398351,8.144176500769625,random+head,14,46,9
0.09799897383273473,0.0952377072554691,0.08521444695259593,0.4918918918918919,0.04175365344467641,0.21897810218978103,0.022002200220022004,0.0,0.25,0.29322996320396993,3.4602360184710106,random,15,46,9
0.3740379681888148,0.4125392104941541,0.41139954853273136,0.9405405405405406,0.9791231732776617,0.29927007299270075,0.0044004400440044,0.0,0.25,0.18995453059154946,8.0143663417137,random+head,15,46,9
0.5684966649563878,0.6220800912535137,0.6247178329571106,0.8108108108108109,0.8872651356993737,0.8248175182481752,0.33773377337733773,0.0,0.05,0.26186818363053993,8.83530015392509,random,16,46,9
0.5736275012827091,0.6257057888947732,0.6309255079006773,0.8540540540540541,0.8810020876826722,0.8394160583941606,0.3388338833883388,0.0,0.05,0.3296708527511159,9.624422780913289,random+head,16,46,9
0.2262698819907645,0.24253880311239662,0.231941309255079,0.7405405405405405,0.5386221294363257,0.13503649635036497,0.009900990099009901,0.0,0.25,0.19737134183407085,6.855823499230374,random,17,46,9
0.5377116469984607,0.5876481851142706,0.5914221218961625,0.9351351351351351,0.8622129436325678,0.8211678832116789,0.2607260726072607,0.0,0.25,0.23701868880042085,8.724987172909184,random+head,17,46,9
0.11954848640328374,0.13890903165356255,0.1275395033860045,0.6054054054054054,0.21085594989561587,0.072992700729927,0.0,0.0,0.3,0.14366972322522972,6.309389430477168,random,18,46,9
0.11903540277065161,0.13728765225893186,0.1309255079006772,0.6270270270270271,0.20876826722338204,0.058394160583941604,0.0,0.0,0.05,0.16195006817823618,6.538737814263725,random+head,18,46,9
0.11544381734222678,0.13018291440909277,0.12697516930022573,0.7567567567567568,0.1649269311064718,0.021897810218978103,0.0,0.0,0.25,0.17214992044352886,4.563878912262699,random,19,46,9
0.3263211903540277,0.35975882999959263,0.35891647855530473,0.9405405405405406,0.9206680584551148,0.07664233576642336,0.0,0.0,0.0,0.19308867555750991,6.805028219599794,random+head,19,46,9
0.28373524884556184,0.2950584592821933,0.30869074492099324,0.9027027027027027,0.7954070981210856,0.01824817518248175,0.0,0.0,0.05,0.19903552455921536,4.513083632632119,random,20,46,9
0.3391482811698307,0.37365869556361264,0.37302483069977427,0.9837837837837838,0.9206680584551148,0.1386861313868613,0.0,0.0,0.0,0.20805120436240473,7.001539250897896,random+head,20,46,9
0.1477680861980503,0.15953884385057238,0.16196388261851016,0.827027027027027,0.18789144050104384,0.16423357664233576,0.0,0.0,0.0,0.21448117920148974,8.592098512057465,random,21,46,9
0.2021549512570549,0.2227319020654255,0.22234762979683972,0.6054054054054054,0.4384133611691023,0.21532846715328466,0.014301430143014302,0.0,0.0,0.19973014568730732,6.439712673165726,random+head,21,46,9
0.1585428424833248,0.1689249195421029,0.16930022573363432,0.7135135135135136,0.36325678496868474,0.010948905109489052,0.0,0.0,0.0,0.11608980133545203,3.3217034376603385,random,22,46,9
0.2047203694202155,0.2219497290911313,0.22516930022573364,0.6972972972972973,0.48434237995824636,0.1386861313868613,0.0,0.0,0.25,0.15698680792283046,5.014879425346331,random+head,22,46,9
0.3540277065161621,0.38728154153257016,0.3781038374717833,0.918918918918919,0.8559498956158664,0.40145985401459855,0.0,0.0,0.0,0.1903496664720004,6.363776295536172,random,23,46,9
0.09594663930220626,0.10994418869923005,0.10553047404063205,0.6324324324324324,0.06889352818371608,0.12043795620437957,0.0044004400440044,0.0,0.3,0.1832230276281493,4.247819394561313,random+head,23,46,9
0.09492047203694202,0.09975149712795861,0.1044018058690745,0.43783783783783786,0.1649269311064718,0.09124087591240876,0.0,0.0,0.0,0.2666139658876214,5.262185736275013,random,24,46,9
0.27706516162134426,0.3072717643703915,0.3047404063205418,0.772972972972973,0.8016701461377871,0.04744525547445255,0.0,0.0,0.25,0.1957009231387425,5.061570035915854,random+head,24,46,9
0.13083632632119035,0.1490691326842384,0.13939051918735892,0.6216216216216216,0.12734864300626306,0.28832116788321166,0.0,0.0,0.0,0.16724300673560555,6.171369933299128,random,25,46,9
0.1400718317085685,0.15849594655151342,0.15406320541760724,0.8324324324324325,0.2150313152400835,0.058394160583941604,0.0,0.0,0.0,0.2062913926639565,6.454592098512057,random+head,25,46,9
